ID,J1,J2,J3,J4,J5,J6,J7,Distance,X,Y,Z,Reachable
672,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.2042,6.165,4.38,0.81,0
673,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.221664,6.205,4.38,0.81,1
674,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.244484,6.245,4.38,0.81,1
675,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.271312,6.285,4.38,0.81,1
676,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.301078,6.325,4.38,0.81,1
677,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.332995,6.365,4.38,0.81,1
678,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.366501,6.405,4.38,0.81,1
679,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.401199,6.445,4.38,0.81,0
680,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.436804,6.485,4.38,0.81,0
681,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.231915,6.125,4.34,0.81,0
682,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.240878,6.165,4.34,0.81,0
683,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.255851,6.205,4.34,0.81,1
684,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.275857,6.245,4.34,0.81,1
685,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.299892,6.285,4.34,0.81,1
686,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.327067,6.325,4.34,0.81,1
687,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.356665,6.365,4.34,0.81,1
688,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.388134,6.405,4.34,0.81,1
689,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.421053,6.445,4.34,0.81,1
690,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.455107,6.485,4.34,0.81,1
691,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.270757,6.125,4.3,0.81,0
692,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.278472,6.165,4.3,0.81,0
693,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.291521,6.205,4.3,0.81,0
694,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.309228,6.245,4.3,0.81,1
695,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.330847,6.285,4.3,0.81,1
696,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.355664,6.325,4.3,0.81,1
697,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.38306,6.365,4.3,0.81,1
698,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.41252,6.405,4.3,0.81,1
699,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.443633,6.445,4.3,0.81,1
700,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.476075,6.485,4.3,0.81,1
701,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.309894,6.125,4.26,0.81,0
702,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.316657,6.165,4.26,0.81,0
703,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.328191,6.205,4.26,0.81,0
704,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.344016,6.245,4.26,0.81,1
705,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.363572,6.285,4.26,0.81,1
706,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.386293,6.325,4.26,0.81,1
707,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.411655,6.365,4.26,0.81,1
708,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.4392,6.405,4.26,0.81,1
709,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.468545,6.445,4.26,0.81,1
710,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.499372,6.485,4.26,0.81,1
711,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.349226,6.125,4.22,0.81,0
712,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.355241,6.165,4.22,0.81,0
713,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.36556,6.205,4.22,0.81,0
714,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.379831,6.245,4.22,0.81,1
715,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.397629,6.285,4.22,0.81,1
716,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.418505,6.325,4.22,0.81,1
717,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.442023,6.365,4.22,0.81,1
718,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.467784,6.405,4.22,0.81,1
719,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.495439,6.445,4.22,0.81,1
720,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.524687,6.485,4.22,0.81,1
721,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.388694,6.125,4.18,0.81,0
722,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.394108,6.165,4.18,0.81,0
723,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.403433,6.205,4.18,0.81,0
724,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.416409,6.245,4.18,0.81,1
725,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.432705,6.285,4.18,0.81,1
726,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.451964,6.325,4.18,0.81,1
727,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.473824,6.365,4.18,0.81,1
728,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.497942,6.405,4.18,0.81,1
729,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.524008,6.445,4.18,0.81,1
730,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.551744,6.485,4.18,0.81,1
731,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.428262,6.125,4.14,0.81,0
732,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.433181,6.165,4.14,0.81,0
733,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.441682,6.205,4.14,0.81,0
734,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.453565,6.245,4.14,0.81,1
735,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.468571,6.285,4.14,0.81,1
736,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.486411,6.325,4.14,0.81,1
737,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.506788,6.365,4.14,0.81,1
738,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.529406,6.405,4.14,0.81,1
739,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.553993,6.445,4.14,0.81,1
740,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.580298,6.485,4.14,0.81,1
741,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.467903,6.125,4.1,0.81,0
742,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.472409,6.165,4.1,0.81,0
743,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.480217,6.205,4.1,0.81,0
744,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.491168,6.245,4.1,0.81,0
745,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.505058,6.285,4.1,0.81,1
746,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.521652,6.325,4.1,0.81,1
747,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.540702,6.365,4.1,0.81,1
748,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.561957,6.405,4.1,0.81,1
749,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.585178,6.445,4.1,0.81,1
750,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.61014,6.485,4.1,0.81,1
751,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.5076,6.125,4.06,0.81,0
752,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.511757,6.165,4.06,0.81,0
753,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.518973,6.205,4.06,0.81,0
754,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.529122,6.245,4.06,0.81,1
755,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.54204,6.285,4.06,0.81,1
756,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.557535,6.325,4.06,0.81,1
757,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.575398,6.365,4.06,0.81,1
758,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.595416,6.405,4.06,0.81,1
759,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.61738,6.445,4.06,0.81,1
760,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.641089,6.485,4.06,0.81,1
761,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.547341,6.125,4.02,0.81,0
762,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.551198,6.165,4.02,0.81,0
763,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.557904,6.205,4.02,0.81,1
764,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.567358,6.245,4.02,0.81,1
765,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.579424,6.285,4.02,0.81,1
766,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.593945,6.325,4.02,0.81,1
767,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.610744,6.365,4.02,0.81,1
768,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.629639,6.405,4.02,0.81,1
769,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.650448,6.445,4.02,0.81,1
770,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.672994,6.485,4.02,0.81,1
771,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.587117,6.125,3.98,0.81,0
772,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.590715,6.165,3.98,0.81,1
773,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.596977,6.205,3.98,0.81,1
774,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.605821,6.245,3.98,0.81,1
775,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.617136,6.285,3.98,0.81,1
776,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.630789,6.325,3.98,0.81,1
777,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.646632,6.365,3.98,0.81,1
778,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.664507,6.405,3.98,0.81,1
779,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.684257,6.445,3.98,0.81,1
780,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.705723,6.485,3.98,0.81,1
781,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.626922,6.125,3.94,0.81,1
782,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.630293,6.165,3.94,0.81,1
783,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.636166,6.205,3.94,0.81,1
784,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.644472,6.245,3.94,0.81,1
785,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.65512,6.285,3.94,0.81,1
786,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.667997,6.325,3.94,0.81,1
787,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.682977,6.365,3.94,0.81,1
788,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.699925,6.405,3.94,0.81,1
789,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.718702,6.445,3.94,0.81,1
790,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.739168,6.485,3.94,0.81,1
791,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.666751,6.125,3.9,0.81,1
792,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.669921,6.165,3.9,0.81,1
793,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.675449,6.205,3.9,0.81,1
794,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.683278,6.245,3.9,0.81,1
795,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.69333,6.285,3.9,0.81,1
796,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.70551,6.325,3.9,0.81,1
797,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.71971,6.365,3.9,0.81,1
798,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.735812,6.405,3.9,0.81,1
799,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.753696,6.445,3.9,0.81,1
800,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.773236,6.485,3.9,0.81,0
801,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.706598,6.125,3.86,0.81,1
802,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.70959,6.165,3.86,0.81,1
803,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.714812,6.205,3.86,0.81,1
804,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.722214,6.245,3.86,0.81,1
805,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.731732,6.285,3.86,0.81,1
806,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.743283,6.325,3.86,0.81,1
807,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.756774,6.365,3.86,0.81,1
808,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.772104,6.405,3.86,0.81,0
809,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.789165,6.445,3.86,0.81,1
810,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.807849,6.485,3.86,0.81,1
811,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.746462,6.125,3.82,0.81,1
812,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.749295,6.165,3.82,0.81,1
813,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.754242,6.205,3.82,0.81,1
814,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.761261,6.245,3.82,0.81,1
815,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.770296,6.285,3.82,0.81,1
816,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.781277,6.325,3.82,0.81,1
817,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.794123,6.365,3.82,0.81,1
818,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.808745,6.405,3.82,0.81,1
819,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.825049,6.445,3.82,0.81,1
820,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.842938,6.485,3.82,0.81,1
821,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.78634,6.125,3.78,0.81,1
822,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.78903,6.165,3.78,0.81,1
823,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.793729,6.205,3.78,0.81,1
824,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.800402,6.245,3.78,0.81,1
825,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.809,6.285,3.78,0.81,1
826,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.819462,6.325,3.78,0.81,1
827,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.831719,6.365,3.78,0.81,1
828,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.845691,6.405,3.78,0.81,1
829,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.861296,6.445,3.78,0.81,1
830,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.878447,6.485,3.78,0.81,1
831,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.826229,6.125,3.74,0.81,1
832,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.82879,6.165,3.74,0.81,1
833,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.833265,6.205,3.74,0.81,1
834,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.839624,6.245,3.74,0.81,1
835,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.847824,6.285,3.74,0.81,1
836,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.857813,6.325,3.74,0.81,1
837,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.869529,6.365,3.74,0.81,1
838,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.882903,6.405,3.74,0.81,0
839,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.897862,6.445,3.74,0.81,1
840,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.914327,6.485,3.74,0.81,1
841,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.866129,6.125,3.7,0.81,1
842,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.868572,6.165,3.7,0.81,1
843,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.872843,6.205,3.7,0.81,1
844,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.878916,6.245,3.7,0.81,1
845,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.886753,6.285,3.7,0.81,1
846,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.896308,6.325,3.7,0.81,1
847,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.907527,6.365,3.7,0.81,1
848,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.920349,6.405,3.7,0.81,1
849,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.934709,6.445,3.7,0.81,1
850,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.950536,6.485,3.7,0.81,1
851,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.906038,6.125,3.66,0.81,1
852,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.908373,6.165,3.66,0.81,1
853,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.912458,6.205,3.66,0.81,1
854,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.918269,6.245,3.66,0.81,1
855,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.925773,6.285,3.66,0.81,1
856,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.934929,6.325,3.66,0.81,1
857,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.94569,6.365,3.66,0.81,0
858,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.958002,6.405,3.66,0.81,1
859,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.971805,6.445,3.66,0.81,0
860,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.987037,6.485,3.66,0.81,1
861,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.945954,6.125,3.62,0.81,1
862,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.948191,6.165,3.62,0.81,1
863,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.952105,6.205,3.62,0.81,1
864,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.957675,6.245,3.62,0.81,1
865,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.964873,6.285,3.62,0.81,1
866,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.973662,6.325,3.62,0.81,1
867,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.983999,6.365,3.62,0.81,1
868,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.995837,6.405,3.62,0.81,1
869,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,1.00912,6.445,3.62,0.81,1
870,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,1.0238,6.485,3.62,0.81,0
871,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.985877,6.125,3.58,0.81,1
872,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.988024,6.165,3.58,0.81,1
873,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.991781,6.205,3.58,0.81,1
874,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,0.997129,6.245,3.58,0.81,1
875,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,1.00404,6.285,3.58,0.81,1
876,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,1.01249,6.325,3.58,0.81,1
877,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,1.02244,6.365,3.58,0.81,1
878,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,1.03384,6.405,3.58,0.81,0
879,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,1.04664,6.445,3.58,0.81,0
880,1.50832,-2.21543,-0.482172,-2.27597,-1.73184,-0.269237,0.0339623,1.0608,6.485,3.58,0.81,0
